id,name,ntid,threat,state,department,,,,Department,Threat,,Department,Average Threat,,,,,,,,,,,,,,,,,,,,,,,,,
526394,"Popp,Bethany",bwpopp,0.010166667,KS,Business Development,,,,Engineering,0.197041667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860550,"Urse,Ivette",icurse,0.009166667,KS,Business Development,,,,Engineering,0.197041667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151233,"Ryle,Margarette",muryle,0.007992754,KS,Business Development,,,,Engineering,0.19677381,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619194,"Floer,Michel",mpfloer,0.199820513,KS,Corporate,,,,Engineering,0.19650813,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235831,"Borling,Laverne",lgborling,0.19302381,KS,Corporate,,,,Engineering,0.196166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923151,"Juarez,Chrystal",cpjuarez,0.188304878,KS,Corporate,,,,Engineering,0.196047619,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146596,"Kelcourse,Ona",otkelcourse,0.187542636,KS,Corporate,,,,Engineering,0.195515504,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374221,"Pafford,Cassandra",cdpafford,0.182166667,KS,Corporate,,,,Engineering,0.194888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371400,"Eudy,Machelle",mqeudy,0.181201149,KS,Corporate,,,,Engineering,0.194611111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341733,"Madlem,Sharri",swmadlem,0.165611111,KS,Corporate,,,,Engineering,0.194611111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746510,"Paaske,Albert",avpaaske,0.151833333,KS,Corporate,,,,Engineering,0.194611111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275555,"Deakins,Verona",vddeakins,0.018166667,KS,Corporate,,,,Engineering,0.194611111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773283,"Delgatto,Arturo",azdelgatto,0.010166667,KS,Corporate,,,,Engineering,0.192666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224088,"Roby,Aida",abroby,0.007992754,KS,Corporate,,,,Engineering,0.191242424,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696961,"Cather,Darla",dzcather,0.231166667,KS,Engineering,,,,Engineering,0.191075758,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702278,"Santoyo,Rudy",rosantoyo,0.221219298,KS,Engineering,,,,Engineering,0.190684959,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172042,"Bloodsaw,Rickie",rbbloodsaw,0.217166667,KS,Engineering,,,,Engineering,0.1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602304,"Lappinga,Hui",hvlappinga,0.216530303,KS,Engineering,,,,Engineering,0.190384058,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134124,"Maust,Fran",fmmaust,0.213581301,KS,Engineering,,,,Engineering,0.190166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947472,"Buseck,Saran",skbuseck,0.209916667,KS,Engineering,,,,Engineering,0.18975,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120767,"Guillot,Marge",mpguillot,0.207309524,KS,Engineering,,,,Engineering,0.189355856,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785161,"Vazguez,Brain",bhvazguez,0.199712121,KS,Engineering,,,,Engineering,0.188628205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231746,"Baier,Leopoldo",lqbaier,0.194611111,KS,Engineering,,,,Engineering,0.187375969,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337217,"Shary,Milan",mzshary,0.184888889,KS,Engineering,,,,Engineering,0.187375969,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563502,"Rouzzo,Herlinda",hprouzzo,0.179896396,KS,Engineering,,,,Engineering,0.186836879,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737952,"Ivery,Thresa",tyivery,0.179236434,KS,Engineering,,,,Engineering,0.186833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935470,"Loschiavo,Nakita",nzloschiavo,0.171096899,KS,Engineering,,,,Engineering,0.186833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750057,"Mcnealey,Cecille",cjmcnealey,0.170846154,KS,Engineering,,,,Engineering,0.186833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450873,"Caramella,Heidy",hpcaramella,0.170166667,KS,Engineering,,,,Engineering,0.186104167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720758,"Buchmeier,Refugio",rpbuchmeier,0.155888889,KS,Engineering,,,,Engineering,0.186104167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217442,"Druschel,Alane",akdruschel,0.022666667,KS,Engineering,,,,Engineering,0.185460784,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673219,"Kreusch,Coral",cbkreusch,0.018166667,KS,Engineering,,,,Engineering,0.184888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470560,"Bretado,Rima",rebretado,0.016530303,KS,Engineering,,,,Engineering,0.184888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449800,"Segrave,August",aosegrave,0.015166667,KS,Engineering,,,,Engineering,0.184377193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208902,"Punch,Larry",ltpunch,0.014012821,KS,Engineering,,,,Engineering,0.183954042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420354,"Hudock,Mollie",mihudock,0.009640351,KS,Engineering,,,,Engineering,0.183916667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242099,"Krutz,Ghislaine",gwkrutz,0.249515504,KS,IT,,,,Engineering,0.183121212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591662,"Kwit,Tawanda",tfkwit,0.214243274,KS,IT,,,,Engineering,0.182458333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497868,"Sortor,Cinda",cbsortor,0.203655039,KS,IT,,,,Engineering,0.182458333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471723,"Poteete,Marisha",mcpoteete,0.19650813,KS,IT,,,,Engineering,0.181897436,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725782,"Ziegler,Leigha",ltziegler,0.192666667,KS,IT,,,,Engineering,0.181404125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604741,"Menn,Keren",kimenn,0.191075758,KS,IT,,,,Engineering,0.181201149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591800,"Luening,Minerva",mlluening,0.179653846,KS,IT,,,,Engineering,0.180984848,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224660,"Okoro,Leola",lwokoro,0.175166667,KS,IT,,,,Engineering,0.180811828,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381126,"Lindline,Joe",jnlindline,0.170898374,KS,IT,,,,Engineering,0.180811828,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490291,"Pellicone,Juana",jspellicone,0.131416667,KS,IT,,,,Engineering,0.180666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703218,"Macdaniel,Debi",dumacdaniel,0.124360215,KS,IT,,,,Engineering,0.180166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272648,"Bedlion,Garret",gwbedlion,0.016530303,KS,IT,,,,Engineering,0.179896396,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985942,"Hassin,Augustina",auhassin,0.010754902,KS,IT,,,,Engineering,0.179640351,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736540,"Pingitore,Eveline",ejpingitore,0.009640351,KS,IT,,,,Engineering,0.179434959,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591202,"Breitenstein,Lieselotte",lybreitenstein,0.008738095,KS,IT,,,,Engineering,0.179434959,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743336,"Clingingsmith,Evan",ewclingingsmith,0.008348485,KS,IT,,,,Engineering,0.179236434,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487432,"Benadom,Brinda",bhbenadom,0.224525641,KS,Marketing,,,,Engineering,0.179223404,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413602,"Waelti,Kirstie",kdwaelti,0.223570922,KS,Marketing,,,,Engineering,0.179055556,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437409,"Behen,Fredric",fabehen,0.216833333,KS,Marketing,,,,Engineering,0.178738095,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745752,"Plumb,Mauricio",mgplumb,0.216104167,KS,Marketing,,,,Engineering,0.1755,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291125,"Campau,Lyndsay",lqcampau,0.212008772,KS,Marketing,,,,Engineering,0.175166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527088,"Tattrie,Francie",futattrie,0.20604902,KS,Marketing,,,,Engineering,0.175166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920159,"Radoslovich,Meta",moradoslovich,0.203655039,KS,Marketing,,,,Engineering,0.175166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497744,"Fuents,Trisha",twfuents,0.201416667,KS,Marketing,,,,Engineering,0.175166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716353,"Hetzler,Gudrun",gghetzler,0.195754902,KS,Marketing,,,,Engineering,0.175166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997978,"Foronda,Tula",tfforonda,0.195358974,KS,Marketing,,,,Engineering,0.175166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231766,"Jondle,Michaele",mcjondle,0.181201149,KS,Marketing,,,,Engineering,0.175166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294240,"Kaelker,Belen",bhkaelker,0.144284314,KS,Marketing,,,,Engineering,0.175166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480539,"Goto,Jesus",jxgoto,0.036166667,KS,Marketing,,,,Engineering,0.175166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319528,"Hesselink,Jorge",jshesselink,0.01302381,KS,Marketing,,,,Engineering,0.171443262,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101342,"Chatcho,Normand",npchatcho,0.223777778,KS,Sales,,,,Engineering,0.171277778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633448,"Lancour,Mao",mflancour,0.220166667,KS,Sales,,,,Engineering,0.171096899,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483178,"Marinoni,Kyong",ksmarinoni,0.208677305,KS,Sales,,,,Engineering,0.170846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790202,"Maricich,Pamula",pcmaricich,0.192666667,KS,Sales,,,,Engineering,0.170492754,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374035,"Ryland,Austin",alryland,0.189041126,KS,Sales,,,,Engineering,0.170166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478678,"Linford,Anita",axlinford,0.187375969,KS,Sales,,,,Engineering,0.170166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418229,"Ouzts,Bronwyn",bpouzts,0.040166667,KS,Sales,,,,Engineering,0.169863636,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308713,"Huddle,Dahlia",dnhuddle,0.025880952,KS,Sales,,,,Engineering,0.169521505,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472831,"Harewood,Emory",esharewood,0.015166667,KS,Sales,,,,Engineering,0.169132184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994116,"Narum,Kazuko",kunarum,0.015166667,KS,Sales,,,,Engineering,0.166969278,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425465,"Peatman,Pansy",pepeatman,0.01302381,KS,Sales,,,,Engineering,0.16595614,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358711,"Lene,Leanna",ltlene,0.009166667,KS,Sales,,,,Engineering,0.16595614,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483376,"Southwick,Sau",swsouthwick,0.240166667,KS,Services,,,,Engineering,0.165444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201265,"Christin,Rachelle",rkchristin,0.217734234,KS,Services,,,,Engineering,0.164872549,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629386,"Berube,Pennie",pnberube,0.200880952,KS,Services,,,,Engineering,0.164872549,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539097,"Lovfald,Breanna",bqlovfald,0.198815315,KS,Services,,,,Engineering,0.164284314,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956291,"Egger,Vannessa",vmegger,0.191833333,KS,Services,,,,Engineering,0.16302381,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537052,"Fatica,Erin",ecfatica,0.189643791,KS,Services,,,,Engineering,0.160166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250116,"Kores,Makeda",mgkores,0.170898374,KS,Services,,,,Engineering,0.157651515,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312323,"Mullen,Milan",mdmullen,0.170436937,KS,Services,,,,Engineering,0.157063218,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122773,"Stoebner,Nieves",nhstoebner,0.162666667,KS,Services,,,,Engineering,0.155888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679611,"Crosslin,Mai",mdcrosslin,0.142354167,KS,Services,,,,Engineering,0.155722222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836004,"Quates,Bobbie",bnquates,0.142058559,KS,Services,,,,Engineering,0.155722222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297882,"Njoku,Carmen",cjnjoku,0.050166667,KS,Services,,,,Engineering,0.155722222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385106,"Kiraly,Wallace",wekiraly,0.009166667,KS,Services,,,,Engineering,0.154166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451837,"Ebbs,Domenic",dmebbs,0.005621212,KS,Services,,,,Engineering,0.153291667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768031,"Nassr,Sang",sgnassr,0.226637255,MA,Accounting,,,,Engineering,0.152333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110279,"Tredo,Loma",lotredo,0.211794574,MA,Accounting,,,,Engineering,0.151833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271256,"Russak,Katharyn",kgrussak,0.210166667,MA,Accounting,,,,Engineering,0.151833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370138,"Colaluca,Randell",racolaluca,0.184377193,MA,Accounting,,,,Engineering,0.150166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151645,"Hupper,Kallie",kwhupper,0.040166667,MA,Accounting,,,,Engineering,0.148651515,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751905,"Bullaro,Marilyn",mabullaro,0.008738095,MA,Accounting,,,,Engineering,0.147535088,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709051,"Swyers,Cleo",csswyers,0.004166667,MA,Accounting,,,,Engineering,0.14694086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346127,"Staple,Dane",dlstaple,0.003696078,MA,Accounting,,,,Engineering,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138437,"Klepac,Letitia",lwklepac,0.22629078,MA,Business Development,,,,Engineering,0.14566092,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539229,"Hindle,Kathey",kvhindle,0.224166667,MA,Business Development,,,,Engineering,0.135166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141208,"Mccreless,Versie",vcmccreless,0.217166667,MA,Business Development,,,,Engineering,0.134782051,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670077,"Cozzens,Stefany",sycozzens,0.212911765,MA,Business Development,,,,Engineering,0.132925287,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579459,"Nez,Sharie",ssnez,0.205166667,MA,Business Development,,,,Engineering,0.131416667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485667,"Albrittain,Marla",mxalbrittain,0.191075758,MA,Business Development,,,,Engineering,0.129796296,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701133,"Basista,Rivka",robasista,0.186833333,MA,Business Development,,,,Engineering,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102025,"Balbin,Lavona",lcbalbin,0.185460784,MA,Business Development,,,,Engineering,0.126166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190003,"Essepian,Margret",mtessepian,0.180166667,MA,Business Development,,,,Engineering,0.054166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775872,"Tokkesdal,Kaylee",ketokkesdal,0.179236434,MA,Business Development,,,,Engineering,0.050166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942038,"Kuhens,Peg",pjkuhens,0.170679487,MA,Business Development,,,,Engineering,0.050166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305962,"Yarboro,Brett",biyarboro,0.127439394,MA,Business Development,,,,Engineering,0.045166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651850,"Waisanen,Art",acwaisanen,0.045166667,MA,Business Development,,,,Engineering,0.045166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467016,"Nyreen,Petra",prnyreen,0.040166667,MA,Business Development,,,,Engineering,0.045166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458729,"Scungio,Jeffie",jjscungio,0.040166667,MA,Business Development,,,,Engineering,0.040166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101781,"Nierenberg,Jinny",jvnierenberg,0.033916667,MA,Business Development,,,,Engineering,0.040166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281903,"Rummans,Teresia",terummans,0.021343137,MA,Business Development,,,,Engineering,0.038738095,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479855,"Double,Bradley",bkdouble,0.020166667,MA,Business Development,,,,Engineering,0.036166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935948,"Schutte,So",stschutte,0.016530303,MA,Business Development,,,,Engineering,0.033916667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462052,"Febus,Jamal",jofebus,0.01302381,MA,Business Development,,,,Engineering,0.030166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616035,"Paxton,Reynalda",rdpaxton,0.235030303,MA,Corporate,,,,Engineering,0.030166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405377,"Budds,Alejandrina",albudds,0.225590395,MA,Corporate,,,,Engineering,0.027858974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490361,"Seashore,Daphne",dpseashore,0.214939394,MA,Corporate,,,,Engineering,0.024566667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978493,"Saarela,Margarita",musaarela,0.207309524,MA,Corporate,,,,Engineering,0.022666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233525,"Stalls,Vida",vqstalls,0.202792929,MA,Corporate,,,,Engineering,0.022666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274175,"Yarber,Josephina",joyarber,0.189355856,MA,Corporate,,,,Engineering,0.022666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518964,"Chio,Jacinda",jwchio,0.185460784,MA,Corporate,,,,Engineering,0.022666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561297,"Karsh,Rory",rskarsh,0.185166667,MA,Corporate,,,,Engineering,0.020166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842526,"Reitzel,Lezlie",llreitzel,0.179653846,MA,Corporate,,,,Engineering,0.020166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855879,"Jelden,Desmond",dvjelden,0.175166667,MA,Corporate,,,,Engineering,0.020166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933485,"Iner,Arianne",asiner,0.170436937,MA,Corporate,,,,Engineering,0.018166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263399,"Englehardt,Lavette",lbenglehardt,0.155722222,MA,Corporate,,,,Engineering,0.018166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806147,"Qasba,Lawerence",laqasba,0.155722222,MA,Corporate,,,,Engineering,0.018166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618079,"Nicol,Della",denicol,0.012166667,MA,Corporate,,,,Engineering,0.016530303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295445,"Klukken,Ardath",adklukken,0.008348485,MA,Corporate,,,,Engineering,0.016530303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247015,"Molone,Glenda",grmolone,0.220537037,MA,Engineering,,,,Engineering,0.016530303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929552,"Aschoff,Minna",moaschoff,0.21977451,MA,Engineering,,,,Engineering,0.015818841,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432353,"Grashot,Shirely",sygrashot,0.219125,MA,Engineering,,,,Engineering,0.015166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743498,"Schechinger,Kami",ksschechinger,0.207979167,MA,Engineering,,,,Engineering,0.015166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695051,"Gramley,Lahoma",lggramley,0.207309524,MA,Engineering,,,,Engineering,0.015166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617540,"Iglehart,Selma",sniglehart,0.203655039,MA,Engineering,,,,Engineering,0.014012821,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947818,"Kersey,Josette",jjkersey,0.148651515,MA,Engineering,,,,Engineering,0.014012821,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668893,"Lowy,Blondell",bzlowy,0.131416667,MA,Engineering,,,,Engineering,0.01302381,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135231,"Haberstroh,Catherin",cvhaberstroh,0.038738095,MA,Engineering,,,,Engineering,0.01302381,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680740,"Solheim,Reid",rksolheim,0.018166667,MA,Engineering,,,,Engineering,0.01302381,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751676,"Bradford,Bernice",bhbradford,0.009640351,MA,Engineering,,,,Engineering,0.01302381,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497041,"Roath,Silvia",szroath,0.009166667,MA,Engineering,,,,Engineering,0.01302381,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699117,"Souther,Novella",nssouther,0.009166667,MA,Engineering,,,,Engineering,0.012166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563777,"Sanchec,Geri",gmsanchec,0.213581301,MA,IT,,,,Engineering,0.012166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766301,"Kathel,Shu",sfkathel,0.205044715,MA,IT,,,,Engineering,0.011416667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995533,"Warwick,Janie",jlwarwick,0.20050813,MA,IT,,,,Engineering,0.011416667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997551,"Geroge,Sheldon",szgeroge,0.200166667,MA,IT,,,,Engineering,0.010754902,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699299,"Zubek,Thomas",tfzubek,0.193270115,MA,IT,,,,Engineering,0.010754902,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574207,"Touvell,Kacy",krtouvell,0.190384058,MA,IT,,,,Engineering,0.010754902,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794272,"Wenzinger,Latrina",ljwenzinger,0.189522523,MA,IT,,,,Engineering,0.010166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770978,"Harralson,Frankie",fiharralson,0.183287879,MA,IT,,,,Engineering,0.010166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679305,"Herdes,Minta",mdherdes,0.175166667,MA,IT,,,,Engineering,0.010166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404450,"Drizin,Nilda",nmdrizin,0.170166667,MA,IT,,,,Engineering,0.010166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511658,"Schubach,Dominque",dqschubach,0.116833333,MA,IT,,,,Engineering,0.010166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926219,"Cicale,Hector",hocicale,0.060166667,MA,IT,,,,Engineering,0.010166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719407,"Luddy,Tynisha",tqluddy,0.040166667,MA,IT,,,,Engineering,0.010166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192681,"Sharrieff,Corina",cssharrieff,0.012166667,MA,IT,,,,Engineering,0.010166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527206,"Wimsatt,Jessenia",jhwimsatt,0.007666667,MA,IT,,,,Engineering,0.010166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444491,"Troiani,Grazyna",gttroiani,0.241615385,MA,Marketing,,,,Engineering,0.010166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989191,"Dafonte,Mara",mwdafonte,0.240253247,MA,Marketing,,,,Engineering,0.009640351,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808026,"Gailey,Sanjuanita",stgailey,0.21225641,MA,Marketing,,,,Engineering,0.009640351,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156014,"Ramson,Meri",miramson,0.207979167,MA,Marketing,,,,Engineering,0.009640351,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746175,"Mansukhani,Doretta",damansukhani,0.203611111,MA,Marketing,,,,Engineering,0.009166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558916,"Adkin,Faye",fdadkin,0.199030303,MA,Marketing,,,,Engineering,0.009166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915752,"Josey,Cassondra",cgjosey,0.187666667,MA,Marketing,,,,Engineering,0.009166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997652,"Glenn,Priscila",phglenn,0.140166667,MA,Marketing,,,,Engineering,0.009166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338737,"Arashiro,Shanti",sfarashiro,0.015166667,MA,Marketing,,,,Engineering,0.009166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176382,"Tranter,Marla",mytranter,0.014012821,MA,Marketing,,,,Engineering,0.009166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916067,"Bradwell,Corine",csbradwell,0.012166667,MA,Marketing,,,,Engineering,0.009166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275279,"Robichaux,Yolando",yyrobichaux,0.009166667,MA,Marketing,,,,Engineering,0.008738095,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626210,"Gonnerman,Donya",dvgonnerman,0.228666667,MA,Sales,,,,Engineering,0.008738095,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566787,"Wenstrand,Yessenia",ymwenstrand,0.222893939,MA,Sales,,,,Engineering,0.008738095,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605268,"Trowers,Yi",ybtrowers,0.218199454,MA,Sales,,,,Engineering,0.008738095,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463155,"Powledge,Twanna",tppowledge,0.213581301,MA,Sales,,,,Engineering,0.008348485,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955087,"Garter,Margaret",mygarter,0.164229167,MA,Sales,,,,Engineering,0.008348485,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495969,"Boening,Ola",ozboening,0.160977477,MA,Sales,,,,Engineering,0.003324561,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537855,"Goudy,Rose",rcgoudy,0.154578431,MA,Sales,,,,Engineering,0.00302381,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269494,"Brookshaw,Jamie",jybrookshaw,0.022666667,MA,Sales,,,,Engineering,0.000166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262724,"Onishi,Rudolf",rmonishi,0.007992754,MA,Sales,,,,Engineering,0.000166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
